URL,Unique ID,Primary material,Manufacture method,Image URL,Saved Image
https://finds.org.uk/database/artefacts/record/id/66980,CORN-E81921,Copper alloy,Struck or hammered,https://finds.org.uk/images/atyacke/medium/HenriIIIobv.jpg,Fotos_monedas\CORN-E81921.jpg
https://finds.org.uk/database/artefacts/record/id/66916,SUSS-DFD631,Silver,Struck or hammered,https://finds.org.uk/images/lwilson/medium/DSCN1474.jpg,Fotos_monedas\SUSS-DFD631.jpg
https://finds.org.uk/database/artefacts/record/id/66042,ESS-8FBEF4,Silver,Struck or hammered,https://finds.org.uk/images/cmcdonald/medium/Elton MAY JAmes I hp ob.jpg,Fotos_monedas\ESS-8FBEF4.jpg
https://finds.org.uk/database/artefacts/record/id/66040,ESS-8F9ED6,Silver,Struck or hammered,https://finds.org.uk/images/cmcdonald/medium/Elton MAY CWealth ob.jpg,Fotos_monedas\ESS-8F9ED6.jpg
https://finds.org.uk/database/artefacts/record/id/66036,ESS-8F8158,Copper alloy,Struck or hammered,https://finds.org.uk/images/cmcdonald/medium/Elton MAY Rose Fthg ob.jpg,Fotos_monedas\ESS-8F8158.jpg
https://finds.org.uk/database/artefacts/record/id/66033,ESS-8F3D12,Silver,Struck or hammered,https://finds.org.uk/images/cmcdonald/medium/Elton MAY Charles I HG ob.jpg,Fotos_monedas\ESS-8F3D12.jpg
https://finds.org.uk/database/artefacts/record/id/65903,NCL-79DC15,Silver,Struck or hammered,https://finds.org.uk/images/pwalton/medium/james1hgroatb.jpg,Fotos_monedas\NCL-79DC15.jpg
https://finds.org.uk/database/artefacts/record/id/65850,KENT-3AC296,Silver,,https://finds.org.uk/images/gburr/medium/K3AC296o.JPG,Fotos_monedas\KENT-3AC296.png
https://finds.org.uk/database/artefacts/record/id/65744,LVPL-0E25D1,Silver,Struck or hammered,https://finds.org.uk/images/nherepath/medium/0E25D1.jpg,Fotos_monedas\LVPL-0E25D1.jpg
https://finds.org.uk/database/artefacts/record/id/65743,LVPL-0E1871,Silver,Struck or hammered,https://finds.org.uk/images/nherepath/medium/0E1871.jpg,Fotos_monedas\LVPL-0E1871.jpg
https://finds.org.uk/database/artefacts/record/id/65699,ESS-FC31A5,Copper alloy,,https://finds.org.uk/images/cmcdonald/medium/Haffenden forgery.jpg,Fotos_monedas\ESS-FC31A5.jpg
https://finds.org.uk/database/artefacts/record/id/65346,DENO-9313E4,Silver,Struck or hammered,https://finds.org.uk/images/ratherton/medium/E4108 1 o.jpg,Fotos_monedas\DENO-9313E4.jpg
https://finds.org.uk/database/artefacts/record/id/65334,ESS-914496,Silver,Struck or hammered,https://finds.org.uk/images/cmcdonald/medium/Haffenden CharlesI HC ob.jpg,Fotos_monedas\ESS-914496.jpg
https://finds.org.uk/database/artefacts/record/id/65270,SWYOR-793BF3,Silver,Struck or hammered,https://finds.org.uk/images/amarshall/medium/Img2004-03-09_0001finds.jpg,Fotos_monedas\SWYOR-793BF3.jpg
https://finds.org.uk/database/artefacts/record/id/65153,SUSS-3CAA43,Silver,Struck or hammered,https://finds.org.uk/images/lwilson/medium/silver coin (1).jpg,Fotos_monedas\SUSS-3CAA43.jpg
https://finds.org.uk/database/artefacts/record/id/65093,KENT-264D65,Silver,Struck or hammered,https://finds.org.uk/images/dpennock/medium/29   264D65 H8 Half Groat Obverse.JPG,Fotos_monedas\KENT-264D65.png
https://finds.org.uk/database/artefacts/record/id/65008,BH-FCBD33,Tin or tin alloy,,https://finds.org.uk/images/jwatters/medium/William  and Mary coin 0427-1 rev.jpg,Fotos_monedas\BH-FCBD33.jpg
https://finds.org.uk/database/artefacts/record/id/64993,WAW-FBE357,Silver,Struck or hammered,https://finds.org.uk/images/abolton/medium/WAW-FBE357.jpg,Fotos_monedas\WAW-FBE357.jpg
https://finds.org.uk/database/artefacts/record/id/64976,SUSS-EC2B42,Silver,Struck or hammered,https://finds.org.uk/images/lwilson/medium/Elizabeth I (obverse).jpg,Fotos_monedas\SUSS-EC2B42.jpg
https://finds.org.uk/database/artefacts/record/id/64967,LEIC-EA29D3,Copper alloy,Struck or hammered,https://finds.org.uk/images/wscott/medium/EA29D3.JPG,Fotos_monedas\LEIC-EA29D3.png
https://finds.org.uk/database/artefacts/record/id/64889,LEIC-D64880,Silver,Struck or hammered,https://finds.org.uk/images/wscott/medium/D64880.JPG,Fotos_monedas\LEIC-D64880.png
https://finds.org.uk/database/artefacts/record/id/64866,DENO-D4B3D4,Silver,Struck or hammered,https://finds.org.uk/images/ratherton/medium/E4066 o.jpg,Fotos_monedas\DENO-D4B3D4.jpg
https://finds.org.uk/database/artefacts/record/id/64848,HESH-D35BF7,Silver,Struck or hammered,https://finds.org.uk/images/preavill/medium/HESH-D35BF7.jpg,Fotos_monedas\HESH-D35BF7.jpg
https://finds.org.uk/database/artefacts/record/id/64823,HESH-D18B85,Silver,Struck or hammered,https://finds.org.uk/images/preavill/medium/HESH-D18B85.jpg,Fotos_monedas\HESH-D18B85.jpg
https://finds.org.uk/database/artefacts/record/id/64804,HESH-D01EA2,Copper alloy,Struck or hammered,https://finds.org.uk/images/preavill/medium/HESH-D01EA2.jpg,Fotos_monedas\HESH-D01EA2.jpg
https://finds.org.uk/database/artefacts/record/id/64794,SUSS-BDD9E1,Silver,Struck or hammered,https://finds.org.uk/images/lwilson/medium/SUSS-BDD9E1 (obverse).jpg,Fotos_monedas\SUSS-BDD9E1.jpg
https://finds.org.uk/database/artefacts/record/id/64793,SUSS-BDC711,Silver,Struck or hammered,https://finds.org.uk/images/lwilson/medium/SUSS-BDC711 (obverse).jpg,Fotos_monedas\SUSS-BDC711.jpg
https://finds.org.uk/database/artefacts/record/id/64644,LEIC-3F35C5,Silver,Struck or hammered,https://finds.org.uk/images/wscott/medium/3F35C5.JPG,Fotos_monedas\LEIC-3F35C5.png
https://finds.org.uk/database/artefacts/record/id/64602,LEIC-2BC9E8,Tin or tin alloy,Struck or hammered,https://finds.org.uk/images/wscott/medium/2BC9E8.JPG,Fotos_monedas\LEIC-2BC9E8.png
https://finds.org.uk/database/artefacts/record/id/64585,WMID-29D434,Silver,Struck or hammered,https://finds.org.uk/images/cjohnson/medium/WMID-29D434 1.jpg,Fotos_monedas\WMID-29D434.jpg
https://finds.org.uk/database/artefacts/record/id/64456,LEIC-125636,Silver,Struck or hammered,https://finds.org.uk/images/wscott/medium/125636o.JPG,Fotos_monedas\LEIC-125636.png
https://finds.org.uk/database/artefacts/record/id/64451,LEIC-11EAE2,Silver,Struck or hammered,https://finds.org.uk/images/wscott/medium/11EAE2R.JPG,Fotos_monedas\LEIC-11EAE2.png
https://finds.org.uk/database/artefacts/record/id/64450,LEIC-11DD76,Silver,Struck or hammered,https://finds.org.uk/images/wscott/medium/11DD76o.JPG,Fotos_monedas\LEIC-11DD76.png
https://finds.org.uk/database/artefacts/record/id/64448,LEIC-11B594,Silver,Struck or hammered,https://finds.org.uk/images/wscott/medium/11B594o.JPG,Fotos_monedas\LEIC-11B594.png
https://finds.org.uk/database/artefacts/record/id/64447,LEIC-11A993,Silver,Struck or hammered,https://finds.org.uk/images/wscott/medium/11A993.JPG,Fotos_monedas\LEIC-11A993.png
https://finds.org.uk/database/artefacts/record/id/64430,IOW-EB9211,Copper alloy,Struck or hammered,https://finds.org.uk/images/fbasford/medium/IOW2004-39-2o.JPG,Fotos_monedas\IOW-EB9211.png
https://finds.org.uk/database/artefacts/record/id/64429,IOW-EB04A7,Silver,Struck or hammered,https://finds.org.uk/images/fbasford/medium/IOW2004-39-5a.JPG,Fotos_monedas\IOW-EB04A7.png
https://finds.org.uk/database/artefacts/record/id/64391,SWYOR-D5DC96,Silver,Struck or hammered,https://finds.org.uk/images/amarshall/medium/solidino1.jpg,Fotos_monedas\SWYOR-D5DC96.jpg
https://finds.org.uk/database/artefacts/record/id/63200,CORN-0AB8E6,Silver,Struck or hammered,https://finds.org.uk/images/atyacke/medium/CaruanaLizIsixpenceobv.jpg,Fotos_monedas\CORN-0AB8E6.jpg
https://finds.org.uk/database/artefacts/record/id/62927,WMID-EE2B33,Copper alloy,Struck or hammered,https://finds.org.uk/images/cjohnson/medium/WMID-EE2B33  1.jpg,Fotos_monedas\WMID-EE2B33.jpg
https://finds.org.uk/database/artefacts/record/id/62732,LEIC-9DC3F4,Other,Struck or hammered,https://finds.org.uk/images/wscott/medium/9DC3F4 .JPG,Fotos_monedas\LEIC-9DC3F4.png
https://finds.org.uk/database/artefacts/record/id/62824,BUC-9D41B5,Silver,Struck or hammered,https://finds.org.uk/images/rtyrrell/medium/J.Tamosaitis 3.jpg,Fotos_monedas\BUC-9D41B5.jpg
https://finds.org.uk/database/artefacts/record/id/62690,WAW-9BF4B2,Silver,Struck or hammered,https://finds.org.uk/images/abolton/medium/WAW-9BF4B2.jpg,Fotos_monedas\WAW-9BF4B2.jpg
https://finds.org.uk/database/artefacts/record/id/62300,IOW-1AE436,Copper alloy,Struck or hammered,https://finds.org.uk/images/fbasford/medium/IOW2004-41-5o.JPG,Fotos_monedas\IOW-1AE436.png
https://finds.org.uk/database/artefacts/record/id/62215,BH-058706,Silver,Struck or hammered,https://finds.org.uk/images/jwatters/medium/No.10 obv.JPG,Fotos_monedas\BH-058706.png
https://finds.org.uk/database/artefacts/record/id/61926,WMID-DD9445,Silver,Struck or hammered,https://finds.org.uk/images/cjohnson/medium/WMID-DD9445  1.jpg,Fotos_monedas\WMID-DD9445.jpg
https://finds.org.uk/database/artefacts/record/id/61682,CORN-B88384,Silver,Struck or hammered,https://finds.org.uk/images/atyacke/medium/LizIhalfgroatobv.jpg,Fotos_monedas\CORN-B88384.jpg
https://finds.org.uk/database/artefacts/record/id/61482,LIN-757647,Copper alloy,Struck or hammered,https://finds.org.uk/images/adaubney/medium/LIN745.JPG,Fotos_monedas\LIN-757647.png
https://finds.org.uk/database/artefacts/record/id/61326,SUR-5FECB7,Silver,Struck or hammered,https://finds.org.uk/images/dwilliams/medium/03.523a.jpg,Fotos_monedas\SUR-5FECB7.jpg
https://finds.org.uk/database/artefacts/record/id/61044,NARC-46B125,Silver,Struck or hammered,https://finds.org.uk/images/tbrindle/medium/NARC-46B125coinobv.jpg,Fotos_monedas\NARC-46B125.jpg
https://finds.org.uk/database/artefacts/record/id/60974,SUR-30D612,Silver,Struck or hammered,https://finds.org.uk/images/dwilliams/medium/03.481a.jpg,Fotos_monedas\SUR-30D612.jpg
https://finds.org.uk/database/artefacts/record/id/60790,NARC-C97E62,Silver,,https://finds.org.uk/images/tbrindle/medium/NARC-C97E62twopenceobv.jpg,Fotos_monedas\NARC-C97E62.jpg
https://finds.org.uk/database/artefacts/record/id/60651,NCL-B215C2,Silver,Struck or hammered,https://finds.org.uk/images/pwalton/medium/hislandhenrya.jpg,Fotos_monedas\NCL-B215C2.jpg
https://finds.org.uk/database/artefacts/record/id/60597,BUC-A23EB7,Tin or tin alloy,Struck or hammered,https://finds.org.uk/images/rtyrrell/medium/51.jpg,Fotos_monedas\BUC-A23EB7.jpg
https://finds.org.uk/database/artefacts/record/id/60559,NCL-A08721,Silver,Struck or hammered,https://finds.org.uk/images/pwalton/medium/barmoorjamesa.jpg,Fotos_monedas\NCL-A08721.jpg
https://finds.org.uk/database/artefacts/record/id/60548,NCL-9ECD42,Silver,Struck or hammered,https://finds.org.uk/images/pwalton/medium/ovingeliza.jpg,Fotos_monedas\NCL-9ECD42.jpg
https://finds.org.uk/database/artefacts/record/id/60391,HAMP-611926,Silver,Struck or hammered,"data:image/jpeg;base64,/9j/4AAQSkZJRgABAQAAAQABAAD/2wBDAAUDBAQEAwUEBAQFBQUGBwwIBwcHBw8LCwkMEQ8SEhEPERETFhwXExQaFRERGCEYGh0dHx8fExciJCIeJBweHx7/2wBDAQUFBQcGBw4ICA4eFBEUHh4eHh4eHh4eHh4eHh4eHh4eHh4eHh4eHh4eHh4eHh4eHh4eHh4eHh4eHh4eHh4eHh7/wAARCABQAFADASIAAhEBAxEB/8QAHAAAAwADAQEBAAAAAAAAAAAAAAUGAQMEAgcI/8QANRAAAgEDAwIFAgMGBwAAAAAAAQIDAAQRBRIhMUEGE1FhcYGhIjKRBxQzsfDxFSNCcoLB0f/EABkBAAMBAQEAAAAAAAAAAAAAAAADBAIBBf/EACQRAAMAAgIBAwUBAAAAAAAAAAABAgMRITEEEkFREyIyYaHw/9oADAMBAAIRAxEAPwD9l0UUUAFFFFABRRWHdUQu7BVAySTgCgDNFcVvq2m3Fql1FewtE5IVs4yRnjB5zwaVeI/E6aWIvKtXlSUZE5/hgevHJ+OKXWWJn1N8GlDb0UVFcmk38Oo2SXMTKdwG4Kc4NddbTTW0Za0BIAJJwB1NJk1+AaiLe4TyopWxDLnjPQbvTJ6V163OYLFghAdztXP3+2aj7RVuNZllkXelsQSGGfxHoD64A+1T5srmkpGRKa2y+oqbtNRubONVSL95hB2mLd/mqcZ/DnhuO3Bp295EtmlywdVdQyqy4bpnkdqbORUjLlo3yyJEheRgoHqaj9cvb++ha3mkgt7eQkcbgygDoScAknAzkUy1DTbvW442uWEcQO5U/Lj36Zz+lItZ8JS2dsJrDUJxNk5UklD9Oe1TZ6yUvtXAyFKfL5OWa3jtoXkCRxSERy7jEAdhBBUDPIzxg+mc12WswFutvq9q3+HzuAXLhwhPQnHKnPfv0OetTcF1OlrLpd5lGVgUz0RgQcfB9vmngvvP0eaIxFJZnCbwMqD16j4AqKLT6HUme7GSbwvr4tZJCbOY8HsQehH6/SvoAIIyOlRmpxRah4ZZ/wALG3AZGHOFONwHt0I+RT3wrePeaRC0rbpFUKx9xwfuDV3jv0U49u0JycrZp8RyHz0GFIiheTnoc4XkfX71N+HJH8q3jLIkt3JI7OcEqo4J9M8cfNUmuxF7twF5e1ZVPTkMv96l9FRLixtT5hhlhPmJNj8hBkzkenFLzb+r/v0aj8Ts1SN7HUIIbh/3i0uWyrlAsgKjBVsYBBDDmq5ow17GOyLwMdMf0P0qU1uGWTbPNJ5pjAMSgbUUblLcdSxAPxiqq4lWCdZW/Iy8n278dff9abh4dfHBi+kddab6MzWkkatsLLw3pW1SGUMpBB5BFar1kS0laRwihDlj24qp9C12fNPGMGy+s5gyEyLyynIYj3+a8x6nbWduksryrI4/Eka7S3qR2OcDn5rmv53vb9LWOHbHBuAwMZJPHHr049aPEemzzlLq1DTGKPZJHswyhTgkdiuc9K8Kqe6uC1LhJj7w5qMl5ZXiCBVikglYepwDx7dB0pp4Bmd45ojjapJA7jIU/wAyaQeDvMttJuZguNkBCnHIZv70+/Z/AyrdTndtLbRnvjjP2qvx6puNisiSTHerrsaC5Bx5bgP/ALSCD/PP0qWttNvUubyOC1kkhWRwG7MGGdoz1wVx/wAjVwyqy7WAYHsRWatyYVb2Jm9IR2+lzSpF58EMaAglGdnPHHPbOMjNOZY0lQo6gj+Ve6K3MKUZbbElzLcWVyYIJVIAyAxwcH26fakmp3N/dr5BvDliRhF5H9ew+tWFzawXDK0qncvRlYqf1FS+u6PNYWxuoJpLlEUowkJLKrOCTkdcDIyQeDU2eKSeuhsNbE62kMV/HpdsqwskfmOzAvgnkZwQc/HShRPaajJaTBBJHh4wCzb92MFW9DjoenPWmAhkk1EaxbxZjZQsu/KqSvAYHpjHeubUGQ3/AJpZVkdQqRr/AKVA46/Xn/qpXOltfP8ABqezXqc4trUWtuuScNlejNk4GPnnHpVj4atBZ6LbxbSrFQzZ65qW0DTn1C+Xf/ChbexHv/729s+1XY4GBVPiw23bFZX7BRRRVokKKKKACiiigDBAK7SAQexpHqnhy3u7lJoGW3PR1CZDe/8AXFPaKxcTa1SOqmujTZWsNnbiGBcKOSTyWPqT3NbqKK0lrhHD/9k=",Fotos_monedas\HAMP-611926.jpg
https://finds.org.uk/database/artefacts/record/id/60390,HAMP-6112A6,Silver,Struck or hammered,"data:image/jpeg;base64,/9j/4AAQSkZJRgABAQAAAQABAAD/2wBDAAUDBAQEAwUEBAQFBQUGBwwIBwcHBw8LCwkMEQ8SEhEPERETFhwXExQaFRERGCEYGh0dHx8fExciJCIeJBweHx7/2wBDAQUFBQcGBw4ICA4eFBEUHh4eHh4eHh4eHh4eHh4eHh4eHh4eHh4eHh4eHh4eHh4eHh4eHh4eHh4eHh4eHh4eHh7/wAARCABQAFADASIAAhEBAxEB/8QAHAAAAwADAQEBAAAAAAAAAAAAAAUGAQMEAgcI/8QANRAAAgEDAwIFAgMGBwAAAAAAAQIDAAQRBRIhMUEGE1FhcYGhIjKRBxQzsfDxFSNCcoLB0f/EABkBAAMBAQEAAAAAAAAAAAAAAAADBAIBBf/EACQRAAMAAgIBAwUBAAAAAAAAAAABAgMRITEEEkFREyIyYaHw/9oADAMBAAIRAxEAPwD9l0UUUAFFFFABRRWHdUQu7BVAySTgCgDNFcVvq2m3Fql1FewtE5IVs4yRnjB5zwaVeI/E6aWIvKtXlSUZE5/hgevHJ+OKXWWJn1N8GlDb0UVFcmk38Oo2SXMTKdwG4Kc4NddbTTW0Za0BIAJJwB1NJk1+AaiLe4TyopWxDLnjPQbvTJ6V163OYLFghAdztXP3+2aj7RVuNZllkXelsQSGGfxHoD64A+1T5srmkpGRKa2y+oqbtNRubONVSL95hB2mLd/mqcZ/DnhuO3Bp295EtmlywdVdQyqy4bpnkdqbORUjLlo3yyJEheRgoHqaj9cvb++ha3mkgt7eQkcbgygDoScAknAzkUy1DTbvW442uWEcQO5U/Lj36Zz+lItZ8JS2dsJrDUJxNk5UklD9Oe1TZ6yUvtXAyFKfL5OWa3jtoXkCRxSERy7jEAdhBBUDPIzxg+mc12WswFutvq9q3+HzuAXLhwhPQnHKnPfv0OetTcF1OlrLpd5lGVgUz0RgQcfB9vmngvvP0eaIxFJZnCbwMqD16j4AqKLT6HUme7GSbwvr4tZJCbOY8HsQehH6/SvoAIIyOlRmpxRah4ZZ/wALG3AZGHOFONwHt0I+RT3wrePeaRC0rbpFUKx9xwfuDV3jv0U49u0JycrZp8RyHz0GFIiheTnoc4XkfX71N+HJH8q3jLIkt3JI7OcEqo4J9M8cfNUmuxF7twF5e1ZVPTkMv96l9FRLixtT5hhlhPmJNj8hBkzkenFLzb+r/v0aj8Ts1SN7HUIIbh/3i0uWyrlAsgKjBVsYBBDDmq5ow17GOyLwMdMf0P0qU1uGWTbPNJ5pjAMSgbUUblLcdSxAPxiqq4lWCdZW/Iy8n278dff9abh4dfHBi+kddab6MzWkkatsLLw3pW1SGUMpBB5BFar1kS0laRwihDlj24qp9C12fNPGMGy+s5gyEyLyynIYj3+a8x6nbWduksryrI4/Eka7S3qR2OcDn5rmv53vb9LWOHbHBuAwMZJPHHr049aPEemzzlLq1DTGKPZJHswyhTgkdiuc9K8Kqe6uC1LhJj7w5qMl5ZXiCBVikglYepwDx7dB0pp4Bmd45ojjapJA7jIU/wAyaQeDvMttJuZguNkBCnHIZv70+/Z/AyrdTndtLbRnvjjP2qvx6puNisiSTHerrsaC5Bx5bgP/ALSCD/PP0qWttNvUubyOC1kkhWRwG7MGGdoz1wVx/wAjVwyqy7WAYHsRWatyYVb2Jm9IR2+lzSpF58EMaAglGdnPHHPbOMjNOZY0lQo6gj+Ve6K3MKUZbbElzLcWVyYIJVIAyAxwcH26fakmp3N/dr5BvDliRhF5H9ew+tWFzawXDK0qncvRlYqf1FS+u6PNYWxuoJpLlEUowkJLKrOCTkdcDIyQeDU2eKSeuhsNbE62kMV/HpdsqwskfmOzAvgnkZwQc/HShRPaajJaTBBJHh4wCzb92MFW9DjoenPWmAhkk1EaxbxZjZQsu/KqSvAYHpjHeubUGQ3/AJpZVkdQqRr/AKVA46/Xn/qpXOltfP8ABqezXqc4trUWtuuScNlejNk4GPnnHpVj4atBZ6LbxbSrFQzZ65qW0DTn1C+Xf/ChbexHv/729s+1XY4GBVPiw23bFZX7BRRRVokKKKKACiiigDBAK7SAQexpHqnhy3u7lJoGW3PR1CZDe/8AXFPaKxcTa1SOqmujTZWsNnbiGBcKOSTyWPqT3NbqKK0lrhHD/9k=",Fotos_monedas\HAMP-6112A6.jpg
https://finds.org.uk/database/artefacts/record/id/60389,HAMP-610A93,Silver,Struck or hammered,"data:image/jpeg;base64,/9j/4AAQSkZJRgABAQAAAQABAAD/2wBDAAUDBAQEAwUEBAQFBQUGBwwIBwcHBw8LCwkMEQ8SEhEPERETFhwXExQaFRERGCEYGh0dHx8fExciJCIeJBweHx7/2wBDAQUFBQcGBw4ICA4eFBEUHh4eHh4eHh4eHh4eHh4eHh4eHh4eHh4eHh4eHh4eHh4eHh4eHh4eHh4eHh4eHh4eHh7/wAARCABQAFADASIAAhEBAxEB/8QAHAAAAwADAQEBAAAAAAAAAAAAAAUGAQMEAgcI/8QANRAAAgEDAwIFAgMGBwAAAAAAAQIDAAQRBRIhMUEGE1FhcYGhIjKRBxQzsfDxFSNCcoLB0f/EABkBAAMBAQEAAAAAAAAAAAAAAAADBAIBBf/EACQRAAMAAgIBAwUBAAAAAAAAAAABAgMRITEEEkFREyIyYaHw/9oADAMBAAIRAxEAPwD9l0UUUAFFFFABRRWHdUQu7BVAySTgCgDNFcVvq2m3Fql1FewtE5IVs4yRnjB5zwaVeI/E6aWIvKtXlSUZE5/hgevHJ+OKXWWJn1N8GlDb0UVFcmk38Oo2SXMTKdwG4Kc4NddbTTW0Za0BIAJJwB1NJk1+AaiLe4TyopWxDLnjPQbvTJ6V163OYLFghAdztXP3+2aj7RVuNZllkXelsQSGGfxHoD64A+1T5srmkpGRKa2y+oqbtNRubONVSL95hB2mLd/mqcZ/DnhuO3Bp295EtmlywdVdQyqy4bpnkdqbORUjLlo3yyJEheRgoHqaj9cvb++ha3mkgt7eQkcbgygDoScAknAzkUy1DTbvW442uWEcQO5U/Lj36Zz+lItZ8JS2dsJrDUJxNk5UklD9Oe1TZ6yUvtXAyFKfL5OWa3jtoXkCRxSERy7jEAdhBBUDPIzxg+mc12WswFutvq9q3+HzuAXLhwhPQnHKnPfv0OetTcF1OlrLpd5lGVgUz0RgQcfB9vmngvvP0eaIxFJZnCbwMqD16j4AqKLT6HUme7GSbwvr4tZJCbOY8HsQehH6/SvoAIIyOlRmpxRah4ZZ/wALG3AZGHOFONwHt0I+RT3wrePeaRC0rbpFUKx9xwfuDV3jv0U49u0JycrZp8RyHz0GFIiheTnoc4XkfX71N+HJH8q3jLIkt3JI7OcEqo4J9M8cfNUmuxF7twF5e1ZVPTkMv96l9FRLixtT5hhlhPmJNj8hBkzkenFLzb+r/v0aj8Ts1SN7HUIIbh/3i0uWyrlAsgKjBVsYBBDDmq5ow17GOyLwMdMf0P0qU1uGWTbPNJ5pjAMSgbUUblLcdSxAPxiqq4lWCdZW/Iy8n278dff9abh4dfHBi+kddab6MzWkkatsLLw3pW1SGUMpBB5BFar1kS0laRwihDlj24qp9C12fNPGMGy+s5gyEyLyynIYj3+a8x6nbWduksryrI4/Eka7S3qR2OcDn5rmv53vb9LWOHbHBuAwMZJPHHr049aPEemzzlLq1DTGKPZJHswyhTgkdiuc9K8Kqe6uC1LhJj7w5qMl5ZXiCBVikglYepwDx7dB0pp4Bmd45ojjapJA7jIU/wAyaQeDvMttJuZguNkBCnHIZv70+/Z/AyrdTndtLbRnvjjP2qvx6puNisiSTHerrsaC5Bx5bgP/ALSCD/PP0qWttNvUubyOC1kkhWRwG7MGGdoz1wVx/wAjVwyqy7WAYHsRWatyYVb2Jm9IR2+lzSpF58EMaAglGdnPHHPbOMjNOZY0lQo6gj+Ve6K3MKUZbbElzLcWVyYIJVIAyAxwcH26fakmp3N/dr5BvDliRhF5H9ew+tWFzawXDK0qncvRlYqf1FS+u6PNYWxuoJpLlEUowkJLKrOCTkdcDIyQeDU2eKSeuhsNbE62kMV/HpdsqwskfmOzAvgnkZwQc/HShRPaajJaTBBJHh4wCzb92MFW9DjoenPWmAhkk1EaxbxZjZQsu/KqSvAYHpjHeubUGQ3/AJpZVkdQqRr/AKVA46/Xn/qpXOltfP8ABqezXqc4trUWtuuScNlejNk4GPnnHpVj4atBZ6LbxbSrFQzZ65qW0DTn1C+Xf/ChbexHv/729s+1XY4GBVPiw23bFZX7BRRRVokKKKKACiiigDBAK7SAQexpHqnhy3u7lJoGW3PR1CZDe/8AXFPaKxcTa1SOqmujTZWsNnbiGBcKOSTyWPqT3NbqKK0lrhHD/9k=",Fotos_monedas\HAMP-610A93.jpg
https://finds.org.uk/database/artefacts/record/id/60273,NCL-4D5727,Silver,Struck or hammered,https://finds.org.uk/images/pwalton/medium/rytonpennycom.jpg,Fotos_monedas\NCL-4D5727.jpg
https://finds.org.uk/database/artefacts/record/id/60268,NCL-4D1172,Silver,Struck or hammered,https://finds.org.uk/images/pwalton/medium/alnwickliz1a.jpg,Fotos_monedas\NCL-4D1172.jpg
https://finds.org.uk/database/artefacts/record/id/59951,WAW-1CCBC1,Copper alloy,Struck or hammered,https://finds.org.uk/images/abolton/medium/WAW-1CCBC1.jpg,Fotos_monedas\WAW-1CCBC1.jpg
https://finds.org.uk/database/artefacts/record/id/59933,NCL-0DD2D2,Copper alloy,,https://finds.org.uk/images/pwalton/medium/charles1forgery.jpg,Fotos_monedas\NCL-0DD2D2.jpg
https://finds.org.uk/database/artefacts/record/id/59575,BUC-7F2366,Silver,Struck or hammered,https://finds.org.uk/images/rtyrrell/medium/39.jpg,Fotos_monedas\BUC-7F2366.jpg
https://finds.org.uk/database/artefacts/record/id/59550,SUR-7AD843,Silver,Struck or hammered,https://finds.org.uk/images/dwilliams/medium/03.465a.jpg,Fotos_monedas\SUR-7AD843.jpg
https://finds.org.uk/database/artefacts/record/id/59450,BUC-3F29A5,Copper alloy,Struck or hammered,https://finds.org.uk/images/rtyrrell/medium/Image32.33.jpg,Fotos_monedas\BUC-3F29A5.jpg
